epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
0,6.8389482498168945,6.829238487243653,0.336,1.738,1e-05
1,6.558838367462158,6.550125937805176,1.248,4.56799999994278,0.000108
2,6.260241985321045,6.107220418395996,2.8900000006866455,9.696000004272461,0.000206
3,6.019237995147705,5.46722774307251,7.836,20.676000003051758,0.000304
4,5.816286087036133,4.821542645568847,14.540000000610352,32.47000002441406,0.000402
5,5.651144981384277,4.164457126922607,22.5620000390625,44.447999998779295,0.0004996573836886434
6,5.4678449630737305,3.631551566772461,29.716000014648436,53.68999999633789,0.0004995066821070679
7,5.3013153076171875,3.1835795722961424,35.9880000024414,61.06999997070312,0.0004993286193061145
8,5.174548149108887,2.860438837814331,40.79000001220703,66.19799997558594,0.0004991232148123761
9,5.062678337097168,2.617009080505371,44.81000002075195,70.01399999511719,0.00049889049115077
10,4.972133636474609,2.4289434571838378,48.01799997680664,73.04400005859375,0.0004986304738420684
11,4.887387275695801,2.2736205253601076,50.72199997924805,75.64400002441407,0.000498343191400099
12,4.813014984130859,2.1457835314941405,52.952000017089844,77.48200002441406,0.0004980286753286195
13,4.752599716186523,2.0368919176864626,54.95599996948242,79.20800001464843,0.0004976869601178609
14,4.695836544036865,1.9446239318084717,56.559999990234374,80.39799998535156,0.0004973180832407472
15,4.6502604484558105,1.860607319908142,58.09799998291015,81.75399998291016,0.0004969220851487844
16,4.602464199066162,1.7996043970108033,59.22800002685547,82.74999997558594,0.0004964990092676262
17,4.567586898803711,1.7425396998214722,60.27599999755859,83.5879999975586,0.0004960489019923105
18,4.531853675842285,1.6928147874832153,61.2960000024414,84.12000002441407,0.0004955718126821722
19,4.503123760223389,1.6579725790786743,62.20999997558594,84.752,0.0004950677936554305
20,4.47183895111084,1.6177154104614258,62.86999997558594,85.26400002685547,0.0004945369001834514
21,4.447087287902832,1.591612537841797,63.495999990234374,85.68600001708984,0.0004939791904846869
22,4.419312477111816,1.563662419090271,63.995999982910156,86.25000004150391,0.0004933947257182901
23,4.394571304321289,1.5401776374816893,64.69600001220704,86.56000001708985,0.000492783569977409
24,4.37571382522583,1.5201712511825562,64.91599999023437,86.78000001708985,0.0004921457902821578
25,4.347055912017822,1.4906268836593628,65.41199998779297,87.10600001220703,0.0004914814565722671
26,4.337666988372803,1.4755915461349487,65.88000000488282,87.26999998779297,0.0004907906416994146
27,4.309772491455078,1.4510444920349121,66.2739999609375,87.6500000390625,0.0004900734214192358
28,4.303997993469238,1.4445878754425048,66.83200000976562,87.82399998779297,0.0004893298743830168
29,4.287748336791992,1.4223898210906982,67.15599998291016,88.07799998535157,0.0004885600821290692
30,4.272825241088867,1.4062566524124145,67.32799998779296,88.34200001220704,0.0004877641290737884
31,4.257219314575195,1.3912440018463135,67.6879999633789,88.4439999609375,0.00048694210250239646
32,4.241562843322754,1.3745063834381104,68.00599998291015,88.63800001220703,0.00048609409255937034
33,4.235422611236572,1.3641087701797485,68.28199995849609,88.77600001220704,0.0004852201922385564
34,4.215087890625,1.3635307387161255,68.39199997314454,88.82200000732422,0.0004843204973729729
35,4.210537910461426,1.350420888748169,68.63799997558594,88.88600000732421,0.00048339510662430044
36,4.197317600250244,1.3419273760604857,68.87200005615234,88.94600001220704,0.00048244412147206283
37,4.190828323364258,1.3364828170776366,68.88400000244141,89.1519999609375,0.0004814676462024987
38,4.171850204467773,1.317482862472534,69.21600000488282,89.33599998535156,0.00048046578789712516
39,4.164811134338379,1.3133850924301147,69.32600000732423,89.45999995605469,0.00047943865642099525
40,4.157581329345703,1.3004295355224609,69.62800000976563,89.58799998046875,0.0004783863644106502
41,4.158240795135498,1.2934982176589966,69.62800003173828,89.67800000976563,0.00047730902726176715
42,4.145382881164551,1.2883515761947633,69.78399997070312,89.66600003173828,0.0004762067631165049
43,4.130865097045898,1.2881246409606935,69.96799998046875,89.79600005371094,0.0004750796928505484
44,4.126610279083252,1.2774724103546142,70.21600005371094,89.9580000048828,0.0004739279400598532
45,4.120485782623291,1.2764556191253662,70.37799997802735,89.98000003173829,0.00047275163104709196
46,4.115355014801025,1.265690199432373,70.52000000732421,90.02600002929688,0.00047155089480780364
47,4.105038166046143,1.255592967376709,70.6019999584961,90.14800002929688,0.00047032586301624804
48,4.106381416320801,1.2537190113830567,70.61000003173828,90.10000005371094,0.0004690766700109659
49,4.088625431060791,1.2444541514968872,70.68200004882813,90.27800005371094,0.0004678034527800474
50,4.090815544128418,1.2423591808891297,70.81200004150391,90.31199997558593,0.0004665063509461097
51,4.079502582550049,1.2430829428863526,70.88399997558594,90.41400000488281,0.0004651855067509859
52,4.0816545486450195,1.2434244681930542,71.048,90.48800005371093,0.0004638410650401267
53,4.070674419403076,1.2325181172180175,70.99599997558593,90.58199997558594,0.000462473173246716
54,4.068385601043701,1.221087088623047,71.27600004638671,90.67400005371094,0.00046108198137550377
55,4.056816577911377,1.2239304713439942,71.33199999511719,90.70600002685546,0.00045966764198635603
56,4.058993339538574,1.2285441048812866,71.30000004638671,90.75999998046875,0.00045823031017752484
57,4.047579288482666,1.227230945701599,71.14400002197266,90.84999998046875,0.00045677014356864043
58,4.041132926940918,1.221137863330841,71.43399996826172,90.8500000024414,0.000455287302283426
59,4.033219337463379,1.2196505094909669,71.45400005371094,90.78400005126953,0.00045378194893213854
60,4.035331726074219,1.216513587989807,71.42399997070312,90.78600000244141,0.0004522542485937369
61,4.034245491027832,1.204047771835327,71.58199999511719,90.82600002929688,0.0004507043687977787
62,4.026239395141602,1.1994406023788453,71.66400004150391,90.86200005859375,0.00044913247950604905
63,4.022695064544678,1.1953704958534241,71.76200002197265,90.97799997802734,0.00044753875309392255
64,4.016360282897949,1.1957815005874635,71.87000004638672,91.06200000488282,0.00044592336433145995
65,4.005153656005859,1.1826149180984498,72.14000001464844,91.132,0.0004442864903642427
66,4.010321140289307,1.181239147167206,72.23600004394531,91.14600002685548,0.0004426283106939473
67,4.000741958618164,1.1843461112976075,72.07800002197266,91.1059999975586,0.0004409490071586606
68,3.995110034942627,1.1757739722061158,72.38200004394531,91.31600002197266,0.0004392487639129391
69,3.996161937713623,1.1665169012069703,72.40799997558594,91.34799999755859,0.0004375277674076149
70,3.9895107746124268,1.1692934048461914,72.44000000244141,91.26600002441407,0.0004357862063693486
71,3.991546869277954,1.1694297480773925,72.55799999511719,91.20799997802735,0.0004340242717799336
72,3.9824068546295166,1.160473790435791,72.65999996582032,91.27000005126953,0.00043224215685535287
73,3.979959011077881,1.157341676273346,72.82999999267578,91.37799997314453,0.00043044005702459054
74,3.9835708141326904,1.1532232730102538,72.82200002441407,91.49200002685546,0.00042861816990820087
75,3.963024616241455,1.1577414169311524,72.9,91.44600002441406,0.00042677669529663686
76,3.9669158458709717,1.1583061724090575,72.74599997070312,91.39200002441406,0.0004249158351283414
77,3.9632728099823,1.1587481932449342,72.75800000732421,91.39000002441406,0.00042303579346760167
78,3.960116147994995,1.1530975284004212,72.70200000244141,91.49599997558593,0.0004211367764821722
79,3.9524011611938477,1.15610379240036,72.874,91.5220000024414,0.0004192189924206652
80,3.9554929733276367,1.1490571213531495,72.89200001708984,91.58200002441406,0.0004172826515897146
81,3.9526867866516113,1.1390116231536864,73.12800004638672,91.56200010253906,0.00041532796633091297
82,3.9441235065460205,1.1365594128036498,73.18999999023437,91.62200010253906,0.0004133551509975264
83,3.9425852298736572,1.1378497343444824,73.26199999755859,91.61999997070312,0.00041136442193098765
84,3.9426517486572266,1.1391132857704163,73.0140000366211,91.6479999975586,0.00040935599743717243
85,3.9345221519470215,1.135427279815674,73.14999999511718,91.66600001953125,0.0004073300977624594
86,3.932941198348999,1.1393220482063293,73.06799999267578,91.63599995117187,0.00040528694506957764
87,3.9364662170410156,1.1303204193496703,73.17799997314454,91.68199997558594,0.00040322676341324415
88,3.929931879043579,1.1308679259300232,73.3159999633789,91.84600001953125,0.00040114977871559375
89,3.9249441623687744,1.1198758803367614,73.42000004638672,91.80199997314453,0.00039905621874140396
90,3.921879529953003,1.1252699278640748,73.34600002441407,91.91400002197265,0.0003969463130731183
91,3.92185115814209,1.1196015135765076,73.5339999609375,91.9099999975586,0.0003948202930856697
92,3.9177627563476562,1.1101385958862304,73.49399998779298,91.90400005126953,0.000392678391921108
93,3.901719331741333,1.1132437513542175,73.70400001220703,91.98199997070313,0.0003905208444630327
94,3.908163070678711,1.1089750184059144,73.69000004150391,91.93600002441406,0.000388347887310836
95,3.9003734588623047,1.1076447993850709,73.79999996826172,91.94399999511718,0.0003861597587537568
96,3.8997673988342285,1.109006113204956,73.73400001220703,91.97199997070312,0.00038395669874474915
97,3.896730899810791,1.0976839985275268,73.80600001953125,92.05199999511719,0.00038173894887416946
98,3.8948514461517334,1.1053544504356385,73.86200001220703,92.08399997070312,0.00037950675234328256
99,3.8891520500183105,1.10367286819458,73.69999998535157,91.97399999511718,0.00037726035393759286
100,3.89615797996521,1.1019705810165406,73.81800004638671,92.0079999975586,0.000375
101,3.8859996795654297,1.0998876775169373,73.94400006103515,92.10600002197266,0.0003727259384037852
102,3.886385202407837,1.096530292892456,73.88400001220703,92.05200002441406,0.0003704384185254288
103,3.8768205642700195,1.0977313103103639,73.8839999951172,92.12600002197266,0.00036813769121726354
104,3.8825817108154297,1.0868112098503113,74.04200003662109,92.19200004638672,0.00036582400877996547
105,3.8685150146484375,1.094371588935852,74.06199999267578,92.18600001953125,0.00036349762493488667
106,3.8765945434570312,1.0938549641799926,74.00199999023438,92.14599996826172,0.00036115879479623185
107,3.8680734634399414,1.0823239155197144,74.03200001953125,92.2479999975586,0.0003588077748430819
108,3.870023012161255,1.0826900168418885,74.15600001953125,92.25800002441406,0.0003564448228912682
109,3.8491322994232178,1.0816141040420533,74.20999999023438,92.2799999951172,0.00035407019806510035
110,3.860192060470581,1.0812216655158997,74.1540000415039,92.23400002197266,0.00035168416076895
111,3.8506782054901123,1.0834487195014955,74.19400001220703,92.216,0.00034928697265869515
112,3.851550579071045,1.0927942277145386,74.25399999023438,92.236000078125,0.00034687889661302575
113,3.8481218814849854,1.0854759935379028,74.29799998779296,92.35600002441406,0.00034446019670461683
114,3.841477870941162,1.0887962796783448,74.2920000390625,92.18800005126953,0.00034203113817116957
115,3.8422353267669678,1.0817680614089966,74.32600001464844,92.32800007080078,0.00033959198738632503
116,3.8429477214813232,1.0811280488204955,74.37000004394531,92.36399997070312,0.0003371430118304538
117,3.8317811489105225,1.081558524169922,74.28800002197265,92.37800004882813,0.0003346844800613229
118,3.8355002403259277,1.0842194498443603,74.51600006835938,92.40800000244141,0.0003322166616846458
119,3.8355960845947266,1.075824889831543,74.72599999267578,92.446,0.0003297398273245175
120,3.8258626461029053,1.0724198997688295,74.64400004394531,92.45000004394531,0.00032725424859373687
121,3.8257696628570557,1.0674703015518188,74.7720000390625,92.47200002197266,0.0003247601980640217
122,3.822138786315918,1.0663530885314942,74.6300000415039,92.55000004882812,0.0003222579492361179
123,3.8208160400390625,1.0703608102226256,74.66200001953125,92.46800002197266,0.00031974777650980735
124,3.8194491863250732,1.0686580263900758,74.60600001464844,92.46599999511719,0.0003172299551538164
125,3.8111982345581055,1.0615055973052978,74.67400004882812,92.57200002441407,0.0003147047612756302
126,3.8105216026306152,1.0645877699661255,74.7340000415039,92.57600004638672,0.0003121724717912137
127,3.8051252365112305,1.0581495351028443,74.92600005859374,92.59000001953125,0.00030963336439464523
128,3.8061177730560303,1.0577599261665345,74.99200003173829,92.63800002197266,0.00030708771752766396
